Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q96DF8	Q15459	ESS2	SF3A1	C complex spliceosome	1181
Q96DF8	Q15428	ESS2	SF3A2	C complex spliceosome	1181
Q96DF8	Q12874	ESS2	SF3A3	C complex spliceosome	1181
Q96DF8	O75533	ESS2	SF3B1	C complex spliceosome	1181
Q96DF8	Q13435	ESS2	SF3B2	C complex spliceosome	1181
Q96DF8	Q15393	ESS2	SF3B3	C complex spliceosome	1181
Q96DF8	Q07955	ESS2	SRSF1	C complex spliceosome	1181
Q96DF8	P42285	ESS2	MTREX	C complex spliceosome	1181
Q96DF8	O95391	ESS2	SLU7	C complex spliceosome	1181
Q96DF8	O75643	ESS2	SNRNP200	C complex spliceosome	1181
Q96DF8	Q96DI7	ESS2	SNRNP40	C complex spliceosome	1181
Q96DF8	P09661	ESS2	SNRPA1	C complex spliceosome	1181
Q96DF8	P14678	ESS2	SNRPB	C complex spliceosome	1181
Q96DF8	P08579	ESS2	SNRPB2	C complex spliceosome	1181
Q96DF8	P62314	ESS2	SNRPD1	C complex spliceosome	1181
Q96DF8	P62316	ESS2	SNRPD2	C complex spliceosome	1181
Q96DF8	P62318	ESS2	SNRPD3	C complex spliceosome	1181
Q96DF8	P62304	ESS2	SNRPE	C complex spliceosome	1181
Q96DF8	P62306	ESS2	SNRPF	C complex spliceosome	1181
Q96DF8	P62308	ESS2	SNRPG	C complex spliceosome	1181
Q96DF8	Q13573	ESS2	SNW1	C complex spliceosome	1181
Q96DF8	Q8IYB3	ESS2	SRRM1	C complex spliceosome	1181
Q96DF8	Q9UQ35	ESS2	SRRM2	C complex spliceosome	1181
Q96DF8	O95926	ESS2	SYF2	C complex spliceosome	1181
Q96DF8	O60506	ESS2	SYNCRIP	C complex spliceosome	1181
Q96DF8	Q9UBB9	ESS2	TFIP11	C complex spliceosome	1181
Q96DF8	Q86V81	ESS2	ALYREF	C complex spliceosome	1181
Q96DF8	Q01081	ESS2	U2AF1	C complex spliceosome	1181
Q96DF8	Q9HCS7	ESS2	XAB2	C complex spliceosome	1181
Q96DF8	Q6NZY4	ESS2	ZCCHC8	C complex spliceosome	1181
Q9H5Z1	Q92620	DHX35	DHX38	C complex spliceosome	1181
Q9H5Z1	Q14562	DHX35	DHX8	C complex spliceosome	1181
Q9H5Z1	Q15029	DHX35	EFTUD2	C complex spliceosome	1181
Q9H5Z1	P38919	DHX35	EIF4A3	C complex spliceosome	1181
Q9H5Z1	Q14331	DHX35	FRG1	C complex spliceosome	1181
Q9H5Z1	Q9BRR8	DHX35	GPATCH1	C complex spliceosome	1181
Q9H5Z1	P09651	DHX35	HNRNPA1	C complex spliceosome	1181
Q9H5Z1	P22626	DHX35	HNRNPA2B1	C complex spliceosome	1181
Q9H5Z1	P51991	DHX35	HNRNPA3	C complex spliceosome	1181
Q9H5Z1	P07910	DHX35	HNRNPC	C complex spliceosome	1181
Q9H5Z1	P52597	DHX35	HNRNPF	C complex spliceosome	1181
Q9H5Z1	P31943	DHX35	HNRNPH1	C complex spliceosome	1181
Q9H5Z1	P61978	DHX35	HNRNPK	C complex spliceosome	1181
Q9H5Z1	P52272	DHX35	HNRNPM	C complex spliceosome	1181
Q9H5Z1	O43390	DHX35	HNRNPR	C complex spliceosome	1181
Q9H5Z1	Q00839	DHX35	HNRNPU	C complex spliceosome	1181
Q9H5Z1	Q9ULR0	DHX35	ISY1	C complex spliceosome	1181
Q9H5Z1	Q9Y333	DHX35	LSM2	C complex spliceosome	1181
Q9H5Z1	P62310	DHX35	LSM3	C complex spliceosome	1181
Q9H5Z1	P61326	DHX35	MAGOH	C complex spliceosome	1181
Q9H5Z1	Q9BRX9	DHX35	WDR83	C complex spliceosome	1181
Q9H5Z1	P11940	DHX35	PABPC1	C complex spliceosome	1181
Q9H5Z1	O43660	DHX35	PLRG1	C complex spliceosome	1181
Q9H5Z1	Q9H307	DHX35	PNN	C complex spliceosome	1181
Q9H5Z1	Q9UNP9	DHX35	PPIE	C complex spliceosome	1181
Q9H5Z1	Q9Y3C6	DHX35	PPIL1	C complex spliceosome	1181
Q9H5Z1	Q9H2H8	DHX35	PPIL3	C complex spliceosome	1181
Q9H5Z1	Q96BP3	DHX35	PPWD1	C complex spliceosome	1181
Q9H5Z1	Q9UMS4	DHX35	PRPF19	C complex spliceosome	1181
Q9H5Z1	Q13523	DHX35	PRPF4B	C complex spliceosome	1181
Q9H5Z1	O94906	DHX35	PRPF6	C complex spliceosome	1181
Q9H5Z1	Q6P2Q9	DHX35	PRPF8	C complex spliceosome	1181
Q9H5Z1	Q9UKM9	DHX35	RALY	C complex spliceosome	1181
Q9H5Z1	Q9NW64	DHX35	RBM22	C complex spliceosome	1181
Q9H5Z1	Q9Y5S9	DHX35	RBM8A	C complex spliceosome	1181
Q9H5Z1	P38159	DHX35	RBMX	C complex spliceosome	1181
Q9H5Z1	O43290	DHX35	SART1	C complex spliceosome	1181
Q9H5Z1	Q6UX04	DHX35	CWC27	C complex spliceosome	1181
Q9H5Z1	Q15459	DHX35	SF3A1	C complex spliceosome	1181
Q9H5Z1	Q15428	DHX35	SF3A2	C complex spliceosome	1181
Q9H5Z1	Q12874	DHX35	SF3A3	C complex spliceosome	1181
Q9H5Z1	O75533	DHX35	SF3B1	C complex spliceosome	1181
Q9H5Z1	Q13435	DHX35	SF3B2	C complex spliceosome	1181
Q9H5Z1	Q15393	DHX35	SF3B3	C complex spliceosome	1181
Q9H5Z1	Q07955	DHX35	SRSF1	C complex spliceosome	1181
Q9H5Z1	P42285	DHX35	MTREX	C complex spliceosome	1181
Q9H5Z1	O95391	DHX35	SLU7	C complex spliceosome	1181
Q9H5Z1	O75643	DHX35	SNRNP200	C complex spliceosome	1181
Q9H5Z1	Q96DI7	DHX35	SNRNP40	C complex spliceosome	1181
Q9H5Z1	P09661	DHX35	SNRPA1	C complex spliceosome	1181
Q9H5Z1	P14678	DHX35	SNRPB	C complex spliceosome	1181
Q9H5Z1	P08579	DHX35	SNRPB2	C complex spliceosome	1181
Q9H5Z1	P62314	DHX35	SNRPD1	C complex spliceosome	1181
Q9H5Z1	P62316	DHX35	SNRPD2	C complex spliceosome	1181
Q9H5Z1	P62318	DHX35	SNRPD3	C complex spliceosome	1181
Q9H5Z1	P62304	DHX35	SNRPE	C complex spliceosome	1181
Q9H5Z1	P62306	DHX35	SNRPF	C complex spliceosome	1181
Q9H5Z1	P62308	DHX35	SNRPG	C complex spliceosome	1181
Q9H5Z1	Q13573	DHX35	SNW1	C complex spliceosome	1181
Q9H5Z1	Q8IYB3	DHX35	SRRM1	C complex spliceosome	1181
Q9H5Z1	Q9UQ35	DHX35	SRRM2	C complex spliceosome	1181
Q9H5Z1	O95926	DHX35	SYF2	C complex spliceosome	1181
Q9H5Z1	O60506	DHX35	SYNCRIP	C complex spliceosome	1181
Q9H5Z1	Q9UBB9	DHX35	TFIP11	C complex spliceosome	1181
Q9H5Z1	Q86V81	DHX35	ALYREF	C complex spliceosome	1181
Q9H5Z1	Q01081	DHX35	U2AF1	C complex spliceosome	1181
Q9H5Z1	Q9HCS7	DHX35	XAB2	C complex spliceosome	1181
Q9H5Z1	Q6NZY4	DHX35	ZCCHC8	C complex spliceosome	1181
Q92620	Q14562	DHX38	DHX8	C complex spliceosome	1181
Q92620	Q15029	DHX38	EFTUD2	C complex spliceosome	1181
Q92620	P38919	DHX38	EIF4A3	C complex spliceosome	1181
Q92620	Q14331	DHX38	FRG1	C complex spliceosome	1181
Q92620	Q9BRR8	DHX38	GPATCH1	C complex spliceosome	1181
Q92620	P09651	DHX38	HNRNPA1	C complex spliceosome	1181
Q92620	P22626	DHX38	HNRNPA2B1	C complex spliceosome	1181
Q92620	P51991	DHX38	HNRNPA3	C complex spliceosome	1181
Q92620	P07910	DHX38	HNRNPC	C complex spliceosome	1181
Q92620	P52597	DHX38	HNRNPF	C complex spliceosome	1181
Q92620	P31943	DHX38	HNRNPH1	C complex spliceosome	1181
Q92620	P61978	DHX38	HNRNPK	C complex spliceosome	1181
Q92620	P52272	DHX38	HNRNPM	C complex spliceosome	1181
Q92620	O43390	DHX38	HNRNPR	C complex spliceosome	1181
Q92620	Q00839	DHX38	HNRNPU	C complex spliceosome	1181
Q92620	Q9ULR0	DHX38	ISY1	C complex spliceosome	1181
Q92620	Q9Y333	DHX38	LSM2	C complex spliceosome	1181
Q92620	P62310	DHX38	LSM3	C complex spliceosome	1181
Q92620	P61326	DHX38	MAGOH	C complex spliceosome	1181
Q92620	Q9BRX9	DHX38	WDR83	C complex spliceosome	1181
Q92620	P11940	DHX38	PABPC1	C complex spliceosome	1181
Q92620	O43660	DHX38	PLRG1	C complex spliceosome	1181
Q92620	Q9H307	DHX38	PNN	C complex spliceosome	1181
Q92620	Q9UNP9	DHX38	PPIE	C complex spliceosome	1181
Q92620	Q9Y3C6	DHX38	PPIL1	C complex spliceosome	1181
Q92620	Q9H2H8	DHX38	PPIL3	C complex spliceosome	1181
Q92620	Q96BP3	DHX38	PPWD1	C complex spliceosome	1181
Q92620	Q9UMS4	DHX38	PRPF19	C complex spliceosome	1181
Q92620	Q13523	DHX38	PRPF4B	C complex spliceosome	1181
Q92620	O94906	DHX38	PRPF6	C complex spliceosome	1181
Q92620	Q6P2Q9	DHX38	PRPF8	C complex spliceosome	1181
Q92620	Q9UKM9	DHX38	RALY	C complex spliceosome	1181
Q92620	Q9NW64	DHX38	RBM22	C complex spliceosome	1181
Q92620	Q9Y5S9	DHX38	RBM8A	C complex spliceosome	1181
Q92620	P38159	DHX38	RBMX	C complex spliceosome	1181
Q92620	O43290	DHX38	SART1	C complex spliceosome	1181
Q92620	Q6UX04	DHX38	CWC27	C complex spliceosome	1181
Q92620	Q15459	DHX38	SF3A1	C complex spliceosome	1181
Q92620	Q15428	DHX38	SF3A2	C complex spliceosome	1181
Q92620	Q12874	DHX38	SF3A3	C complex spliceosome	1181
Q92620	O75533	DHX38	SF3B1	C complex spliceosome	1181
Q92620	Q13435	DHX38	SF3B2	C complex spliceosome	1181
Q92620	Q15393	DHX38	SF3B3	C complex spliceosome	1181
Q92620	Q07955	DHX38	SRSF1	C complex spliceosome	1181
Q92620	P42285	DHX38	MTREX	C complex spliceosome	1181
Q92620	O95391	DHX38	SLU7	C complex spliceosome	1181
Q92620	O75643	DHX38	SNRNP200	C complex spliceosome	1181
Q92620	Q96DI7	DHX38	SNRNP40	C complex spliceosome	1181
Q92620	P09661	DHX38	SNRPA1	C complex spliceosome	1181
Q92620	P14678	DHX38	SNRPB	C complex spliceosome	1181
Q92620	P08579	DHX38	SNRPB2	C complex spliceosome	1181
Q92620	P62314	DHX38	SNRPD1	C complex spliceosome	1181
Q92620	P62316	DHX38	SNRPD2	C complex spliceosome	1181
Q92620	P62318	DHX38	SNRPD3	C complex spliceosome	1181
Q92620	P62304	DHX38	SNRPE	C complex spliceosome	1181
Q92620	P62306	DHX38	SNRPF	C complex spliceosome	1181
Q92620	P62308	DHX38	SNRPG	C complex spliceosome	1181
Q92620	Q13573	DHX38	SNW1	C complex spliceosome	1181
Q92620	Q8IYB3	DHX38	SRRM1	C complex spliceosome	1181
Q92620	Q9UQ35	DHX38	SRRM2	C complex spliceosome	1181
Q92620	O95926	DHX38	SYF2	C complex spliceosome	1181
Q92620	O60506	DHX38	SYNCRIP	C complex spliceosome	1181
Q92620	Q9UBB9	DHX38	TFIP11	C complex spliceosome	1181
Q92620	Q86V81	DHX38	ALYREF	C complex spliceosome	1181
Q92620	Q01081	DHX38	U2AF1	C complex spliceosome	1181
Q92620	Q9HCS7	DHX38	XAB2	C complex spliceosome	1181
Q92620	Q6NZY4	DHX38	ZCCHC8	C complex spliceosome	1181
Q14562	Q15029	DHX8	EFTUD2	C complex spliceosome	1181
Q14562	P38919	DHX8	EIF4A3	C complex spliceosome	1181
Q14562	Q14331	DHX8	FRG1	C complex spliceosome	1181
Q14562	Q9BRR8	DHX8	GPATCH1	C complex spliceosome	1181
Q14562	P09651	DHX8	HNRNPA1	C complex spliceosome	1181
Q14562	P22626	DHX8	HNRNPA2B1	C complex spliceosome	1181
Q14562	P51991	DHX8	HNRNPA3	C complex spliceosome	1181
Q14562	P07910	DHX8	HNRNPC	C complex spliceosome	1181
Q14562	P52597	DHX8	HNRNPF	C complex spliceosome	1181
Q14562	P31943	DHX8	HNRNPH1	C complex spliceosome	1181
Q14562	P61978	DHX8	HNRNPK	C complex spliceosome	1181
Q14562	P52272	DHX8	HNRNPM	C complex spliceosome	1181
Q14562	O43390	DHX8	HNRNPR	C complex spliceosome	1181
Q14562	Q00839	DHX8	HNRNPU	C complex spliceosome	1181
Q14562	Q9ULR0	DHX8	ISY1	C complex spliceosome	1181
Q14562	Q9Y333	DHX8	LSM2	C complex spliceosome	1181
Q14562	P62310	DHX8	LSM3	C complex spliceosome	1181
Q14562	P61326	DHX8	MAGOH	C complex spliceosome	1181
Q14562	Q9BRX9	DHX8	WDR83	C complex spliceosome	1181
Q14562	P11940	DHX8	PABPC1	C complex spliceosome	1181
Q14562	O43660	DHX8	PLRG1	C complex spliceosome	1181
Q14562	Q9H307	DHX8	PNN	C complex spliceosome	1181
Q14562	Q9UNP9	DHX8	PPIE	C complex spliceosome	1181
Q14562	Q9Y3C6	DHX8	PPIL1	C complex spliceosome	1181
Q14562	Q9H2H8	DHX8	PPIL3	C complex spliceosome	1181
Q14562	Q96BP3	DHX8	PPWD1	C complex spliceosome	1181
Q14562	Q9UMS4	DHX8	PRPF19	C complex spliceosome	1181
Q14562	Q13523	DHX8	PRPF4B	C complex spliceosome	1181
Q14562	O94906	DHX8	PRPF6	C complex spliceosome	1181
Q14562	Q6P2Q9	DHX8	PRPF8	C complex spliceosome	1181
Q14562	Q9UKM9	DHX8	RALY	C complex spliceosome	1181
Q14562	Q9NW64	DHX8	RBM22	C complex spliceosome	1181
Q14562	Q9Y5S9	DHX8	RBM8A	C complex spliceosome	1181
Q14562	P38159	DHX8	RBMX	C complex spliceosome	1181
Q14562	O43290	DHX8	SART1	C complex spliceosome	1181
Q14562	Q6UX04	DHX8	CWC27	C complex spliceosome	1181
Q14562	Q15459	DHX8	SF3A1	C complex spliceosome	1181
Q14562	Q15428	DHX8	SF3A2	C complex spliceosome	1181
Q14562	Q12874	DHX8	SF3A3	C complex spliceosome	1181
Q14562	O75533	DHX8	SF3B1	C complex spliceosome	1181
Q14562	Q13435	DHX8	SF3B2	C complex spliceosome	1181
Q14562	Q15393	DHX8	SF3B3	C complex spliceosome	1181
Q14562	Q07955	DHX8	SRSF1	C complex spliceosome	1181
Q14562	P42285	DHX8	MTREX	C complex spliceosome	1181
Q14562	O95391	DHX8	SLU7	C complex spliceosome	1181
Q14562	O75643	DHX8	SNRNP200	C complex spliceosome	1181
Q14562	Q96DI7	DHX8	SNRNP40	C complex spliceosome	1181
Q14562	P09661	DHX8	SNRPA1	C complex spliceosome	1181
Q14562	P14678	DHX8	SNRPB	C complex spliceosome	1181
Q14562	P08579	DHX8	SNRPB2	C complex spliceosome	1181
Q14562	P62314	DHX8	SNRPD1	C complex spliceosome	1181
Q14562	P62316	DHX8	SNRPD2	C complex spliceosome	1181
Q14562	P62318	DHX8	SNRPD3	C complex spliceosome	1181
Q14562	P62304	DHX8	SNRPE	C complex spliceosome	1181
Q14562	P62306	DHX8	SNRPF	C complex spliceosome	1181
Q14562	P62308	DHX8	SNRPG	C complex spliceosome	1181
Q14562	Q13573	DHX8	SNW1	C complex spliceosome	1181
Q14562	Q8IYB3	DHX8	SRRM1	C complex spliceosome	1181
Q14562	Q9UQ35	DHX8	SRRM2	C complex spliceosome	1181
Q14562	O95926	DHX8	SYF2	C complex spliceosome	1181
Q14562	O60506	DHX8	SYNCRIP	C complex spliceosome	1181
Q14562	Q9UBB9	DHX8	TFIP11	C complex spliceosome	1181
Q14562	Q86V81	DHX8	ALYREF	C complex spliceosome	1181
Q14562	Q01081	DHX8	U2AF1	C complex spliceosome	1181
Q14562	Q9HCS7	DHX8	XAB2	C complex spliceosome	1181
Q14562	Q6NZY4	DHX8	ZCCHC8	C complex spliceosome	1181
Q15029	P38919	EFTUD2	EIF4A3	C complex spliceosome	1181
Q15029	Q14331	EFTUD2	FRG1	C complex spliceosome	1181
Q15029	Q9BRR8	EFTUD2	GPATCH1	C complex spliceosome	1181
Q15029	P09651	EFTUD2	HNRNPA1	C complex spliceosome	1181
Q15029	P22626	EFTUD2	HNRNPA2B1	C complex spliceosome	1181
Q15029	P51991	EFTUD2	HNRNPA3	C complex spliceosome	1181
Q15029	P07910	EFTUD2	HNRNPC	C complex spliceosome	1181
Q15029	P52597	EFTUD2	HNRNPF	C complex spliceosome	1181
Q15029	P31943	EFTUD2	HNRNPH1	C complex spliceosome	1181
Q15029	P61978	EFTUD2	HNRNPK	C complex spliceosome	1181
Q15029	P52272	EFTUD2	HNRNPM	C complex spliceosome	1181
Q15029	O43390	EFTUD2	HNRNPR	C complex spliceosome	1181
Q15029	Q00839	EFTUD2	HNRNPU	C complex spliceosome	1181
Q15029	Q9ULR0	EFTUD2	ISY1	C complex spliceosome	1181
Q15029	Q9Y333	EFTUD2	LSM2	C complex spliceosome	1181
Q15029	P62310	EFTUD2	LSM3	C complex spliceosome	1181
Q15029	P61326	EFTUD2	MAGOH	C complex spliceosome	1181
Q15029	Q9BRX9	EFTUD2	WDR83	C complex spliceosome	1181
Q15029	P11940	EFTUD2	PABPC1	C complex spliceosome	1181
Q15029	O43660	EFTUD2	PLRG1	C complex spliceosome	1181
Q15029	Q9H307	EFTUD2	PNN	C complex spliceosome	1181
Q15029	Q9UNP9	EFTUD2	PPIE	C complex spliceosome	1181
Q15029	Q9Y3C6	EFTUD2	PPIL1	C complex spliceosome	1181
Q15029	Q9H2H8	EFTUD2	PPIL3	C complex spliceosome	1181
Q15029	Q96BP3	EFTUD2	PPWD1	C complex spliceosome	1181
Q15029	Q9UMS4	EFTUD2	PRPF19	C complex spliceosome	1181
Q15029	Q13523	EFTUD2	PRPF4B	C complex spliceosome	1181
Q15029	O94906	EFTUD2	PRPF6	C complex spliceosome	1181
Q15029	Q6P2Q9	EFTUD2	PRPF8	C complex spliceosome	1181
Q15029	Q9UKM9	EFTUD2	RALY	C complex spliceosome	1181
Q15029	Q9NW64	EFTUD2	RBM22	C complex spliceosome	1181
Q15029	Q9Y5S9	EFTUD2	RBM8A	C complex spliceosome	1181
Q15029	P38159	EFTUD2	RBMX	C complex spliceosome	1181
Q15029	O43290	EFTUD2	SART1	C complex spliceosome	1181
Q15029	Q6UX04	EFTUD2	CWC27	C complex spliceosome	1181
Q15029	Q15459	EFTUD2	SF3A1	C complex spliceosome	1181
Q15029	Q15428	EFTUD2	SF3A2	C complex spliceosome	1181
Q15029	Q12874	EFTUD2	SF3A3	C complex spliceosome	1181
Q15029	O75533	EFTUD2	SF3B1	C complex spliceosome	1181
Q15029	Q13435	EFTUD2	SF3B2	C complex spliceosome	1181
Q15029	Q15393	EFTUD2	SF3B3	C complex spliceosome	1181
Q15029	Q07955	EFTUD2	SRSF1	C complex spliceosome	1181
Q15029	P42285	EFTUD2	MTREX	C complex spliceosome	1181
Q15029	O95391	EFTUD2	SLU7	C complex spliceosome	1181
Q15029	O75643	EFTUD2	SNRNP200	C complex spliceosome	1181
Q15029	Q96DI7	EFTUD2	SNRNP40	C complex spliceosome	1181
Q15029	P09661	EFTUD2	SNRPA1	C complex spliceosome	1181
Q15029	P14678	EFTUD2	SNRPB	C complex spliceosome	1181
Q15029	P08579	EFTUD2	SNRPB2	C complex spliceosome	1181
Q15029	P62314	EFTUD2	SNRPD1	C complex spliceosome	1181
Q15029	P62316	EFTUD2	SNRPD2	C complex spliceosome	1181
Q15029	P62318	EFTUD2	SNRPD3	C complex spliceosome	1181
Q15029	P62304	EFTUD2	SNRPE	C complex spliceosome	1181
Q15029	P62306	EFTUD2	SNRPF	C complex spliceosome	1181
Q15029	P62308	EFTUD2	SNRPG	C complex spliceosome	1181
Q15029	Q13573	EFTUD2	SNW1	C complex spliceosome	1181
Q15029	Q8IYB3	EFTUD2	SRRM1	C complex spliceosome	1181
Q15029	Q9UQ35	EFTUD2	SRRM2	C complex spliceosome	1181
Q15029	O95926	EFTUD2	SYF2	C complex spliceosome	1181
Q15029	O60506	EFTUD2	SYNCRIP	C complex spliceosome	1181
Q15029	Q9UBB9	EFTUD2	TFIP11	C complex spliceosome	1181
Q15029	Q86V81	EFTUD2	ALYREF	C complex spliceosome	1181
Q15029	Q01081	EFTUD2	U2AF1	C complex spliceosome	1181
Q15029	Q9HCS7	EFTUD2	XAB2	C complex spliceosome	1181
Q15029	Q6NZY4	EFTUD2	ZCCHC8	C complex spliceosome	1181
P38919	Q14331	EIF4A3	FRG1	C complex spliceosome	1181
P38919	Q9BRR8	EIF4A3	GPATCH1	C complex spliceosome	1181
P38919	P09651	EIF4A3	HNRNPA1	C complex spliceosome	1181
P38919	P22626	EIF4A3	HNRNPA2B1	C complex spliceosome	1181
P38919	P51991	EIF4A3	HNRNPA3	C complex spliceosome	1181
P38919	P07910	EIF4A3	HNRNPC	C complex spliceosome	1181
P38919	P52597	EIF4A3	HNRNPF	C complex spliceosome	1181
P38919	P31943	EIF4A3	HNRNPH1	C complex spliceosome	1181
P38919	P61978	EIF4A3	HNRNPK	C complex spliceosome	1181
P38919	P52272	EIF4A3	HNRNPM	C complex spliceosome	1181
P38919	O43390	EIF4A3	HNRNPR	C complex spliceosome	1181
P38919	Q00839	EIF4A3	HNRNPU	C complex spliceosome	1181
P38919	Q9ULR0	EIF4A3	ISY1	C complex spliceosome	1181
P38919	Q9Y333	EIF4A3	LSM2	C complex spliceosome	1181
P38919	P62310	EIF4A3	LSM3	C complex spliceosome	1181
P38919	P61326	EIF4A3	MAGOH	C complex spliceosome	1181
P38919	Q9BRX9	EIF4A3	WDR83	C complex spliceosome	1181
P38919	P11940	EIF4A3	PABPC1	C complex spliceosome	1181
P38919	O43660	EIF4A3	PLRG1	C complex spliceosome	1181
P38919	Q9H307	EIF4A3	PNN	C complex spliceosome	1181
P38919	Q9UNP9	EIF4A3	PPIE	C complex spliceosome	1181
P38919	Q9Y3C6	EIF4A3	PPIL1	C complex spliceosome	1181
P38919	Q9H2H8	EIF4A3	PPIL3	C complex spliceosome	1181
P38919	Q96BP3	EIF4A3	PPWD1	C complex spliceosome	1181
P38919	Q9UMS4	EIF4A3	PRPF19	C complex spliceosome	1181
P38919	Q13523	EIF4A3	PRPF4B	C complex spliceosome	1181
P38919	O94906	EIF4A3	PRPF6	C complex spliceosome	1181
P38919	Q6P2Q9	EIF4A3	PRPF8	C complex spliceosome	1181
P38919	Q9UKM9	EIF4A3	RALY	C complex spliceosome	1181
P38919	Q9NW64	EIF4A3	RBM22	C complex spliceosome	1181
P38919	Q9Y5S9	EIF4A3	RBM8A	C complex spliceosome	1181
P38919	P38159	EIF4A3	RBMX	C complex spliceosome	1181
P38919	O43290	EIF4A3	SART1	C complex spliceosome	1181
P38919	Q6UX04	EIF4A3	CWC27	C complex spliceosome	1181
P38919	Q15459	EIF4A3	SF3A1	C complex spliceosome	1181
P38919	Q15428	EIF4A3	SF3A2	C complex spliceosome	1181
P38919	Q12874	EIF4A3	SF3A3	C complex spliceosome	1181
P38919	O75533	EIF4A3	SF3B1	C complex spliceosome	1181
P38919	Q13435	EIF4A3	SF3B2	C complex spliceosome	1181
P38919	Q15393	EIF4A3	SF3B3	C complex spliceosome	1181
P38919	Q07955	EIF4A3	SRSF1	C complex spliceosome	1181
P38919	P42285	EIF4A3	MTREX	C complex spliceosome	1181
P38919	O95391	EIF4A3	SLU7	C complex spliceosome	1181
P38919	O75643	EIF4A3	SNRNP200	C complex spliceosome	1181
P38919	Q96DI7	EIF4A3	SNRNP40	C complex spliceosome	1181
P38919	P09661	EIF4A3	SNRPA1	C complex spliceosome	1181
P38919	P14678	EIF4A3	SNRPB	C complex spliceosome	1181
P38919	P08579	EIF4A3	SNRPB2	C complex spliceosome	1181
P38919	P62314	EIF4A3	SNRPD1	C complex spliceosome	1181
P38919	P62316	EIF4A3	SNRPD2	C complex spliceosome	1181
P38919	P62318	EIF4A3	SNRPD3	C complex spliceosome	1181
P38919	P62304	EIF4A3	SNRPE	C complex spliceosome	1181
P38919	P62306	EIF4A3	SNRPF	C complex spliceosome	1181
P38919	P62308	EIF4A3	SNRPG	C complex spliceosome	1181
P38919	Q13573	EIF4A3	SNW1	C complex spliceosome	1181
P38919	Q8IYB3	EIF4A3	SRRM1	C complex spliceosome	1181
P38919	Q9UQ35	EIF4A3	SRRM2	C complex spliceosome	1181
P38919	O95926	EIF4A3	SYF2	C complex spliceosome	1181
P38919	O60506	EIF4A3	SYNCRIP	C complex spliceosome	1181
P38919	Q9UBB9	EIF4A3	TFIP11	C complex spliceosome	1181
P38919	Q86V81	EIF4A3	ALYREF	C complex spliceosome	1181
P38919	Q01081	EIF4A3	U2AF1	C complex spliceosome	1181
P38919	Q9HCS7	EIF4A3	XAB2	C complex spliceosome	1181
P38919	Q6NZY4	EIF4A3	ZCCHC8	C complex spliceosome	1181
Q14331	Q9BRR8	FRG1	GPATCH1	C complex spliceosome	1181
Q14331	P09651	FRG1	HNRNPA1	C complex spliceosome	1181
Q14331	P22626	FRG1	HNRNPA2B1	C complex spliceosome	1181
Q14331	P51991	FRG1	HNRNPA3	C complex spliceosome	1181
Q14331	P07910	FRG1	HNRNPC	C complex spliceosome	1181
Q14331	P52597	FRG1	HNRNPF	C complex spliceosome	1181
Q14331	P31943	FRG1	HNRNPH1	C complex spliceosome	1181
Q14331	P61978	FRG1	HNRNPK	C complex spliceosome	1181
Q14331	P52272	FRG1	HNRNPM	C complex spliceosome	1181
Q14331	O43390	FRG1	HNRNPR	C complex spliceosome	1181
Q14331	Q00839	FRG1	HNRNPU	C complex spliceosome	1181
Q14331	Q9ULR0	FRG1	ISY1	C complex spliceosome	1181
Q14331	Q9Y333	FRG1	LSM2	C complex spliceosome	1181
Q14331	P62310	FRG1	LSM3	C complex spliceosome	1181
Q14331	P61326	FRG1	MAGOH	C complex spliceosome	1181
Q14331	Q9BRX9	FRG1	WDR83	C complex spliceosome	1181
Q14331	P11940	FRG1	PABPC1	C complex spliceosome	1181
Q14331	O43660	FRG1	PLRG1	C complex spliceosome	1181
Q14331	Q9H307	FRG1	PNN	C complex spliceosome	1181
Q14331	Q9UNP9	FRG1	PPIE	C complex spliceosome	1181
Q14331	Q9Y3C6	FRG1	PPIL1	C complex spliceosome	1181
Q14331	Q9H2H8	FRG1	PPIL3	C complex spliceosome	1181
Q14331	Q96BP3	FRG1	PPWD1	C complex spliceosome	1181
Q14331	Q9UMS4	FRG1	PRPF19	C complex spliceosome	1181
Q14331	Q13523	FRG1	PRPF4B	C complex spliceosome	1181
Q14331	O94906	FRG1	PRPF6	C complex spliceosome	1181
Q14331	Q6P2Q9	FRG1	PRPF8	C complex spliceosome	1181
Q14331	Q9UKM9	FRG1	RALY	C complex spliceosome	1181
Q14331	Q9NW64	FRG1	RBM22	C complex spliceosome	1181
Q14331	Q9Y5S9	FRG1	RBM8A	C complex spliceosome	1181
Q14331	P38159	FRG1	RBMX	C complex spliceosome	1181
Q14331	O43290	FRG1	SART1	C complex spliceosome	1181
Q14331	Q6UX04	FRG1	CWC27	C complex spliceosome	1181
Q14331	Q15459	FRG1	SF3A1	C complex spliceosome	1181
Q14331	Q15428	FRG1	SF3A2	C complex spliceosome	1181
Q14331	Q12874	FRG1	SF3A3	C complex spliceosome	1181
Q14331	O75533	FRG1	SF3B1	C complex spliceosome	1181
Q14331	Q13435	FRG1	SF3B2	C complex spliceosome	1181
Q14331	Q15393	FRG1	SF3B3	C complex spliceosome	1181
Q14331	Q07955	FRG1	SRSF1	C complex spliceosome	1181
